Steppingstone sampler:
        No Stones:                  1000
        Start It:                   10000001
        It Per Stone:               100000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.997502	75000	-1.194973	-1.194973
1	0.995007	75000	-1.193470	-2.388442
2	0.992517	75000	-1.194567	-3.583009
3	0.990030	75000	-1.190678	-4.773687
4	0.987547	75000	-1.190634	-5.964321
5	0.985067	75000	-1.187685	-7.152007
6	0.982592	75000	-1.185802	-8.337809
7	0.980120	75000	-1.182178	-9.519987
8	0.977652	75000	-1.184034	-10.704021
9	0.975187	75000	-1.180647	-11.884668
10	0.972726	75000	-1.178811	-13.063479
11	0.970269	75000	-1.177565	-14.241043
12	0.967816	75000	-1.176104	-15.417147
13	0.965367	75000	-1.173581	-16.590729
14	0.962921	75000	-1.171784	-17.762513
15	0.960479	75000	-1.169123	-18.931636
16	0.958040	75000	-1.169312	-20.100948
17	0.955606	75000	-1.165480	-21.266428
18	0.953175	75000	-1.164578	-22.431005
19	0.950747	75000	-1.163442	-23.594447
20	0.948324	75000	-1.161822	-24.756270
21	0.945904	75000	-1.157680	-25.913950
22	0.943488	75000	-1.159058	-27.073008
23	0.941076	75000	-1.154873	-28.227881
24	0.938667	75000	-1.153897	-29.381777
25	0.936262	75000	-1.151068	-30.532845
26	0.933861	75000	-1.152235	-31.685079
27	0.931463	75000	-1.149461	-32.834540
28	0.929069	75000	-1.149064	-33.983605
29	0.926679	75000	-1.145301	-35.128906
30	0.924293	75000	-1.144696	-36.273602
31	0.921910	75000	-1.143151	-37.416753
32	0.919531	75000	-1.139808	-38.556561
33	0.917155	75000	-1.138075	-39.694636
34	0.914783	75000	-1.137611	-40.832247
35	0.912415	75000	-1.136317	-41.968563
36	0.910051	75000	-1.134519	-43.103082
37	0.907690	75000	-1.131984	-44.235066
38	0.905333	75000	-1.130884	-45.365950
39	0.902980	75000	-1.129745	-46.495695
40	0.900630	75000	-1.127158	-47.622853
41	0.898284	75000	-1.126289	-48.749142
42	0.895942	75000	-1.124316	-49.873458
43	0.893603	75000	-1.120993	-50.994451
44	0.891268	75000	-1.120423	-52.114874
45	0.888937	75000	-1.118197	-53.233071
46	0.886609	75000	-1.116822	-54.349893
47	0.884285	75000	-1.114244	-55.464137
48	0.881965	75000	-1.113081	-56.577219
49	0.879648	75000	-1.112502	-57.689720
50	0.877335	75000	-1.109834	-58.799555
51	0.875026	75000	-1.107293	-59.906848
52	0.872720	75000	-1.105874	-61.012722
53	0.870418	75000	-1.103354	-62.116075
54	0.868120	75000	-1.100855	-63.216931
55	0.865825	75000	-1.100836	-64.317766
56	0.863534	75000	-1.099152	-65.416918
57	0.861246	75000	-1.098923	-66.515841
58	0.858962	75000	-1.095872	-67.611713
59	0.856682	75000	-1.094334	-68.706047
60	0.854405	75000	-1.090442	-69.796489
61	0.852132	75000	-1.090823	-70.887312
62	0.849863	75000	-1.089837	-71.977150
63	0.847597	75000	-1.086750	-73.063899
64	0.845335	75000	-1.084572	-74.148472
65	0.843077	75000	-1.083856	-75.232328
66	0.840822	75000	-1.082798	-76.315126
67	0.838571	75000	-1.080786	-77.395911
68	0.836323	75000	-1.077376	-78.473288
69	0.834079	75000	-1.077249	-79.550537
70	0.831839	75000	-1.074714	-80.625251
71	0.829602	75000	-1.075016	-81.700267
72	0.827369	75000	-1.072745	-82.773012
73	0.825140	75000	-1.069099	-83.842111
74	0.822914	75000	-1.068165	-84.910276
75	0.820691	75000	-1.066286	-85.976562
76	0.818473	75000	-1.064199	-87.040761
77	0.816258	75000	-1.063292	-88.104052
78	0.814046	75000	-1.060268	-89.164320
79	0.811838	75000	-1.058737	-90.223058
80	0.809634	75000	-1.057774	-91.280832
81	0.807433	75000	-1.057191	-92.338023
82	0.805236	75000	-1.054211	-93.392234
83	0.803043	75000	-1.053225	-94.445459
84	0.800853	75000	-1.051825	-95.497283
85	0.798667	75000	-1.049865	-96.547148
86	0.796484	75000	-1.047482	-97.594630
87	0.794305	75000	-1.046844	-98.641474
88	0.792129	75000	-1.045079	-99.686554
89	0.789957	75000	-1.044014	-100.730568
90	0.787789	75000	-1.041210	-101.771778
91	0.785624	75000	-1.039271	-102.811048
92	0.783463	75000	-1.039215	-103.850263
93	0.781305	75000	-1.037227	-104.887491
94	0.779151	75000	-1.034402	-105.921893
95	0.777000	75000	-1.033214	-106.955106
96	0.774853	75000	-1.030438	-107.985544
97	0.772710	75000	-1.030601	-109.016146
98	0.770570	75000	-1.027223	-110.043369
99	0.768433	75000	-1.025531	-111.068900
100	0.766301	75000	-1.025256	-112.094156
101	0.764172	75000	-1.023033	-113.117189
102	0.762046	75000	-1.021136	-114.138325
103	0.759924	75000	-1.019232	-115.157556
104	0.757805	75000	-1.018410	-116.175966
105	0.755690	75000	-1.016302	-117.192269
106	0.753579	75000	-1.014509	-118.206778
107	0.751471	75000	-1.012729	-119.219507
108	0.749366	75000	-1.011640	-120.231148
109	0.747266	75000	-1.009687	-121.240835
110	0.745168	75000	-1.007371	-122.248207
111	0.743075	75000	-1.005439	-123.253645
112	0.740984	75000	-1.004684	-124.258330
113	0.738898	75000	-1.001676	-125.260006
114	0.736815	75000	-1.001468	-126.261474
115	0.734735	75000	-0.999899	-127.261372
116	0.732659	75000	-0.998355	-128.259727
117	0.730586	75000	-0.996135	-129.255862
118	0.728517	75000	-0.993667	-130.249529
119	0.726452	75000	-0.992701	-131.242229
120	0.724390	75000	-0.991302	-132.233531
121	0.722331	75000	-0.989306	-133.222837
122	0.720276	75000	-0.986935	-134.209772
123	0.718225	75000	-0.985385	-135.195157
124	0.716177	75000	-0.984944	-136.180100
125	0.714132	75000	-0.983071	-137.163172
126	0.712091	75000	-0.982795	-138.145967
127	0.710054	75000	-0.979561	-139.125528
128	0.708020	75000	-0.977202	-140.102729
129	0.705989	75000	-0.976610	-141.079340
130	0.703962	75000	-0.974513	-142.053852
131	0.701939	75000	-0.972679	-143.026531
132	0.699919	75000	-0.971859	-143.998390
133	0.697902	75000	-0.970012	-144.968403
134	0.695889	75000	-0.968493	-145.936895
135	0.693880	75000	-0.965650	-146.902545
136	0.691874	75000	-0.964291	-147.866836
137	0.689871	75000	-0.962346	-148.829183
138	0.687872	75000	-0.961429	-149.790612
139	0.685877	75000	-0.959837	-150.750449
140	0.683885	75000	-0.958295	-151.708743
141	0.681896	75000	-0.955720	-152.664463
142	0.679911	75000	-0.954345	-153.618808
143	0.677929	75000	-0.953782	-154.572590
144	0.675951	75000	-0.952037	-155.524627
145	0.673976	75000	-0.949152	-156.473779
146	0.672005	75000	-0.947601	-157.421379
147	0.670037	75000	-0.946957	-158.368336
148	0.668073	75000	-0.944960	-159.313296
149	0.666112	75000	-0.943314	-160.256610
150	0.664155	75000	-0.941985	-161.198595
151	0.662201	75000	-0.939911	-162.138506
152	0.660250	75000	-0.938313	-163.076819
153	0.658303	75000	-0.936201	-164.013020
154	0.656359	75000	-0.936227	-164.949247
155	0.654419	75000	-0.933715	-165.882962
156	0.652483	75000	-0.932681	-166.815643
157	0.650549	75000	-0.930578	-167.746222
158	0.648619	75000	-0.928133	-168.674355
159	0.646693	75000	-0.927078	-169.601433
160	0.644770	75000	-0.925706	-170.527139
161	0.642851	75000	-0.924955	-171.452094
162	0.640934	75000	-0.921862	-172.373956
163	0.639022	75000	-0.921524	-173.295480
164	0.637113	75000	-0.919199	-174.214679
165	0.635207	75000	-0.918262	-175.132941
166	0.633304	75000	-0.916908	-176.049849
167	0.631405	75000	-0.913768	-176.963617
168	0.629510	75000	-0.912104	-177.875720
