Steppingstone sampler:
        No Stones:                  100
        Start It:                   10001
        It Per Stone:               1000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	750	-52.967397	-52.967397
1	0.950747	750	-52.171372	-105.138770
2	0.926679	750	-51.385200	-156.523970
3	0.902980	750	-50.591733	-207.115703
4	0.879648	750	-49.807606	-256.923310
5	0.856682	750	-49.029573	-305.952882
6	0.834079	750	-48.255683	-354.208566
7	0.811838	750	-47.480214	-401.688780
8	0.789957	750	-46.713699	-448.402479
9	0.768433	750	-45.949653	-494.352132
10	0.747266	750	-45.196293	-539.548425
11	0.726452	750	-44.438843	-583.987268
12	0.705989	750	-43.690225	-627.677493
13	0.685877	750	-42.941075	-670.618568
14	0.666112	750	-42.199585	-712.818153
15	0.646693	750	-41.466517	-754.284670
16	0.627618	750	-40.725695	-795.010366
17	0.608884	750	-40.002638	-835.013003
18	0.590490	750	-39.286343	-874.299346
19	0.572433	750	-38.555999	-912.855345
20	0.554712	750	-37.855561	-950.710906
21	0.537324	750	-37.133982	-987.844889
22	0.520268	750	-36.429008	-1024.273897
23	0.503540	750	-35.723261	-1059.997158
24	0.487139	750	-35.031519	-1095.028677
25	0.471063	750	-34.333872	-1129.362549
26	0.455310	750	-33.646657	-1163.009207
27	0.439877	750	-32.962127	-1195.971334
28	0.424762	750	-32.290395	-1228.261729
29	0.409963	750	-31.611837	-1259.873567
30	0.395478	750	-30.944307	-1290.817873
31	0.381305	750	-30.269694	-1321.087568
32	0.367440	750	-29.627321	-1350.714889
33	0.353883	750	-28.967923	-1379.682812
34	0.340630	750	-28.321624	-1408.004436
35	0.327680	750	-27.670096	-1435.674532
36	0.315030	750	-27.029316	-1462.703849
37	0.302677	750	-26.402515	-1489.106364
38	0.290619	750	-25.767774	-1514.874137
39	0.278855	750	-25.153257	-1540.027394
40	0.267381	750	-24.523224	-1564.550618
41	0.256195	750	-23.912237	-1588.462855
42	0.245294	750	-23.304760	-1611.767614
43	0.234677	750	-22.703729	-1634.471343
44	0.224340	750	-22.097263	-1656.568606
45	0.214281	750	-21.516026	-1678.084632
46	0.204498	750	-20.922781	-1699.007413
47	0.194988	750	-20.340568	-1719.347981
48	0.185749	750	-19.767540	-1739.115521
49	0.176777	750	-19.188466	-1758.303987
50	0.168070	750	-18.640486	-1776.944472
51	0.159626	750	-18.080057	-1795.024530
52	0.151441	750	-17.518129	-1812.542658
53	0.143514	750	-16.977076	-1829.519734
54	0.135841	750	-16.436847	-1845.956581
55	0.128420	750	-15.896407	-1861.852987
56	0.121247	750	-15.352146	-1877.205133
57	0.114320	750	-14.836884	-1892.042018
58	0.107637	750	-14.318230	-1906.360247
59	0.101193	750	-13.814634	-1920.174882
60	0.094986	750	-13.312202	-1933.487083
61	0.089014	750	-12.809884	-1946.296968
62	0.083273	750	-12.313098	-1958.610066
63	0.077760	750	-11.835567	-1970.445633
64	0.072472	750	-11.356966	-1981.802599
65	0.067406	750	-10.888804	-1992.691403
66	0.062558	750	-10.414679	-2003.106082
67	0.057926	750	-9.972915	-2013.078997
68	0.053506	750	-9.517988	-2022.596985
69	0.049295	750	-9.081832	-2031.678818
70	0.045289	750	-8.646702	-2040.325520
71	0.041485	750	-8.204779	-2048.530299
72	0.037880	750	-7.808100	-2056.338399
73	0.034469	750	-7.390503	-2063.728903
74	0.031250	750	-6.963177	-2070.692080
75	0.028218	750	-6.562680	-2077.254760
76	0.025370	750	-6.203597	-2083.458357
77	0.022702	750	-5.810297	-2089.268654
78	0.020209	750	-5.474211	-2094.742865
79	0.017889	750	-5.069658	-2099.812523
80	0.015736	750	-4.761339	-2104.573861
81	0.013746	750	-4.422263	-2108.996125
82	0.011916	750	-4.070871	-2113.066995
83	0.010240	750	-3.735702	-2116.802697
84	0.008714	750	-3.559721	-2120.362418
85	0.007334	750	-3.252715	-2123.615133
86	0.006093	750	-2.940501	-2126.555633
87	0.004988	750	-2.762907	-2129.318541
88	0.004013	750	-2.554262	-2131.872802
89	0.003162	750	-2.373591	-2134.246393
90	0.002430	750	-2.030921	-2136.277314
91	0.001810	750	-1.799439	-2138.076753
92	0.001296	750	-1.527489	-2139.604242
93	0.000882	750	-1.189238	-2140.793480
94	0.000559	750	-0.958207	-2141.751687
95	0.000320	750	-0.713906	-2142.465593
96	0.000156	750	-0.488305	-2142.953898
97	0.000057	750	-0.298488	-2143.252385
98	0.000010	750	-0.141599	-2143.393985
99	0.000000	750	-0.030473	-2143.424458
Log marginal likelihood:	-2143.424458
